id,source,text,image_path,clean_text
8c899b50,Twitter,"BREAKING:  Trump and Israel dropped bombs on a Red Crescent warehouse in Choghadak, Iran.  Not a military base. Not weapons.  Emergency medical supplies. Humanitarian aid containers. Rescue vehicles.  They’re not just bombing civilians. They’re bombing the ability to save them.",dataset/twitter_images/8c899b50.jpg,"BREAKING: Trump and Israel dropped bombs on a Red Crescent warehouse in Choghadak, Iran. Not a military base. Not weapons. Emergency medical supplies. Humanitarian aid containers. Rescue vehicles. They’re not just bombing civilians. They’re bombing the ability to save them."
70d4f9b9,Twitter,"BREAKING : This is belt treatment to Netanyahu   US representative Alexandria: ""I will oppose all future US military aid to Israel, including funding for systems like Iron Dome.""  ""Netanyahu should finance his own weapons, not by Americans""  Women with METAL SPINE",dataset/twitter_images/70d4f9b9.jpg,"BREAKING : This is belt treatment to Netanyahu US representative Alexandria: ""I will oppose all future US military aid to Israel, including funding for systems like Iron Dome."" ""Netanyahu should finance his own weapons, not by Americans"" Women with METAL SPINE"
91d1ff84,Twitter,Yes a big yes it is enough to see the abysmal debt caused largely by American military aid to Israel and the useless wars against Iraq and the false weapons of mass destruction not found etc...  @usanewshq   @USATODAY   @FoxNews   @CNNPolitics   @CoriBush   @sanchezcastejon   @EmmanuelMacron,dataset/twitter_images/91d1ff84.jpg,Yes a big yes it is enough to see the abysmal debt caused largely by American military aid to Israel and the useless wars against Iraq and the false weapons of mass destruction not found etc...
56b9a2cf,Twitter,"Rep. Alexandria Ocasio-Cortez pledged to vote no on any funding for Israel military aid in Congress, including for so-called “defensive” weapons.  https:// buff.ly/KcGQVAm",dataset/twitter_images/56b9a2cf.jpg,"Rep. Alexandria Ocasio-Cortez pledged to vote no on any funding for Israel military aid in Congress, including for so-called “defensive” weapons. buff.ly/KcGQVAm"
48df8211,Twitter,"The Foreign Assistance Act prohibits sending military aid to countries committing human rights violations. Harris repeatedly promised to violate this law by sending Israel weapons unconditionally. If she believed Palestinians were humans with rights, she'd follow the FAA.",dataset/twitter_images/48df8211.jpg,"The Foreign Assistance Act prohibits sending military aid to countries committing human rights violations. Harris repeatedly promised to violate this law by sending Israel weapons unconditionally. If she believed Palestinians were humans with rights, she'd follow the FAA."
1c676a0f,Twitter,"Also, most Ukraine aid wasn’t even in the form of cash  It was in the form of decommissioned old equipment, expired rockets and ammo that we would recycle and throw away anyway  The $ in the bill was then used to buy OUR US military NEW weapons",dataset/twitter_images/1c676a0f.jpg,"Also, most Ukraine aid wasn’t even in the form of cash It was in the form of decommissioned old equipment, expired rockets and ammo that we would recycle and throw away anyway The $ in the bill was then used to buy OUR US military NEW weapons"
54b25439,Twitter,"Yes,  @conniechansf  should oppose all weapons & military aid to Israel  Pressuring her to do so is important  And I'll NEVER trust what . @saikatc  says about Israel when he bankrolled for MANY years an SF pol who collaborated with the ICE-loving Islamophobic Zionist . @Scotty_Jacobs",dataset/twitter_images/54b25439.jpg,"Yes, should oppose all weapons & military aid to Israel Pressuring her to do so is important And I'll NEVER trust what . says about Israel when he bankrolled for MANY years an SF pol who collaborated with the ICE-loving Islamophobic Zionist ."
9a8ba4d1,Twitter,"Israel has received   In short: Israel received at least $21.7 billion in direct military aid/weapons/defense support from October 2023–September 2025 (on top of the standard ~$3.8B/year baseline), with the surge driven by the conflicts. This is overwhelmingly for weapons",dataset/twitter_images/9a8ba4d1.jpg,"Israel has received In short: Israel received at least $21.7 billion in direct military aid/weapons/defense support from October 2023–September 2025 (on top of the standard ~$3.8B/year baseline), with the surge driven by the conflicts. This is overwhelmingly for weapons"
e62ea0c8,Twitter,"For about the 4th time, Biden did not send “endless hundreds of billions to Ukraine.”  Yes, the military weapons and equipment accomplished something - it kept Ukraine from being decimated.  No, the military aid did not “spike inflation.”",dataset/twitter_images/e62ea0c8.jpg,"For about the 4th time, Biden did not send “endless hundreds of billions to Ukraine.” Yes, the military weapons and equipment accomplished something - it kept Ukraine from being decimated. No, the military aid did not “spike inflation.”"
2b0fd039,Twitter,"Breaking; gas  prices in Israel at the pump   price of gasoline  $2.5 /liter even though it gets billions in aid from America annually & free military equipment, weapons, universal free health care. Diesel $2.8/liter  Americans tax payers money is waisted on zionists  Iran ",dataset/twitter_images/2b0fd039.jpg,"Breaking; gas prices in Israel at the pump price of gasoline $2.5 /liter even though it gets billions in aid from America annually & free military equipment, weapons, universal free health care. Diesel $2.8/liter Americans tax payers money is waisted on zionists Iran"
84ec3d7a,Twitter," BREAKING  Donald Trump has reportedly warned that weapons support for Ukraine could be paused if European nations don’t step up and take part in securing access through the Strait of Hormuz. This move is being seen as a major shift, linking military aid to broader global",dataset/twitter_images/84ec3d7a.jpg,"BREAKING Donald Trump has reportedly warned that weapons support for Ukraine could be paused if European nations don’t step up and take part in securing access through the Strait of Hormuz. This move is being seen as a major shift, linking military aid to broader global"
7b3fc9d5,Twitter,"I know what’s going on here - you’ll keep voting for ‘non-military aid’ to Israel in the billions, and the Israeli government will use that money for its general fund-type needs, freeing up that money to keep buying US-made weapons, right?  That’s what the US did to arm Saddam in",dataset/twitter_images/7b3fc9d5.jpg,"I know what’s going on here - you’ll keep voting for ‘non-military aid’ to Israel in the billions, and the Israeli government will use that money for its general fund-type needs, freeing up that money to keep buying US-made weapons, right? That’s what the US did to arm Saddam in"
b5de6760,Twitter,"Rahm Emanuel says US taxpayers should not ""foot the bill"" for weapons to Israel.  On the Iron Dome, he says ""You're going to pay full price. You don't have special status.""  Comes as AOC says she opposes all military aid to Israel, including so-called defensive weapons.",dataset/twitter_images/b5de6760.jpg,"Rahm Emanuel says US taxpayers should not ""foot the bill"" for weapons to Israel. On the Iron Dome, he says ""You're going to pay full price. You don't have special status."" Comes as AOC says she opposes all military aid to Israel, including so-called defensive weapons."
74532ae4,Twitter,"Americans agree: No weapons for genocide.  Six months ago, opposition to ""military aid to Israel in their war against Hamas"" was -28, with 60% opposed.  This is now a 70-30 issue, where the 30 are diehard Republican bigots.",dataset/twitter_images/74532ae4.jpg,"Americans agree: No weapons for genocide. Six months ago, opposition to ""military aid to Israel in their war against Hamas"" was -28, with 60% opposed. This is now a 70-30 issue, where the 30 are diehard Republican bigots."
14630b2b,Twitter,"Trump threatened to stop supplying  military equipment to NATO's Prioritized Ukraine Requirements List  (PURL) initiative, which procures weapons for Ukraine and is funded by  European nations. Trump threatened to halt Ukraine aid unless Europe joined Hormuz coalition. Initially,",dataset/twitter_images/14630b2b.jpg,"Trump threatened to stop supplying military equipment to NATO's Prioritized Ukraine Requirements List (PURL) initiative, which procures weapons for Ukraine and is funded by European nations. Trump threatened to halt Ukraine aid unless Europe joined Hormuz coalition. Initially,"
1a6fa9c9,Twitter,"Trump-Epstein regime has stopped the military aid to Ukraine. The supply chains have shifted and Ukraine still stands. If Trump-Epstein regime stops selling Ukrainians weapons that's fine, it'll just shift supply chains further but fucks up US arms industry. Go ahead.",dataset/twitter_images/1a6fa9c9.jpg,"Trump-Epstein regime has stopped the military aid to Ukraine. The supply chains have shifted and Ukraine still stands. If Trump-Epstein regime stops selling Ukrainians weapons that's fine, it'll just shift supply chains further but fucks up US arms industry. Go ahead."
deaf1e93,Twitter,"I understand the idea of negotiations by escalations, but even those need some basis. The US stopped Ukraine military aid at the end of 2024, since then, all US weapons have been first bought by the EU, then sent to Ukraine.",dataset/twitter_images/deaf1e93.jpg,"I understand the idea of negotiations by escalations, but even those need some basis. The US stopped Ukraine military aid at the end of 2024, since then, all US weapons have been first bought by the EU, then sent to Ukraine."
83ac22f5,Twitter,"Trump Threatens Ukraine Aid Cut Over Hormuz   President Trump has threatened to halt weapons supplies to Ukraine unless European allies join a ""coalition of the willing"" to reopen the Strait of Hormuz. Citing the Financial Times, reports indicate Trump is leveraging military",dataset/twitter_images/83ac22f5.jpg,"Trump Threatens Ukraine Aid Cut Over Hormuz President Trump has threatened to halt weapons supplies to Ukraine unless European allies join a ""coalition of the willing"" to reopen the Strait of Hormuz. Citing the Financial Times, reports indicate Trump is leveraging military"
